ACAP2	14	0_HALLMARK_WNT_BETA_CATENIN_SIGNALING	0.071	1_KEGG_CELL_CYCLE	0.071	1_KEGG_RENIN_ANGIOTENSIN_SYSTEM	0.071	1_KEGG_PATHWAYS_IN_CANCER	0.071	1_KEGG_MELANOMA	0.071	1_KEGG_BLADDER_CANCER	0.071	1_KEGG_SMALL_CELL_LUNG_CANCER	0.071	2_EXTRACELLULAR_REGION	0.071	2_EXTRACELLULAR_REGION_PART	0.071	2_EXTRACELLULAR_SPACE	0.071	
PIK3CA	56	0_HALLMARK_E2F_TARGETS	0.893	1_KEGG_CELL_CYCLE	0.893	0_HALLMARK_G2M_CHECKPOINT	0.857	2_CELL_CYCLE_GO_0007049	0.857	1_KEGG_P53_SIGNALING_PATHWAY	0.804	2_REGULATION_OF_CELL_CYCLE	0.768	2_CELL_PROLIFERATION_GO_0008283	0.750	2_CELL_CYCLE_PROCESS	0.714	2_CELL_CYCLE_PHASE	0.714	1_KEGG_PATHWAYS_IN_CANCER	0.679	
PIK3CB	9	0_HALLMARK_E2F_TARGETS	1.000	1_KEGG_CELL_CYCLE	1.000	1_KEGG_P53_SIGNALING_PATHWAY	1.000	2_CELL_CYCLE_GO_0007049	1.000	0_HALLMARK_G2M_CHECKPOINT	0.889	1_KEGG_PATHWAYS_IN_CANCER	0.889	1_KEGG_PANCREATIC_CANCER	0.889	2_CELL_PROLIFERATION_GO_0008283	0.889	2_REGULATION_OF_KINASE_ACTIVITY	0.778	2_REGULATION_OF_PROTEIN_KINASE_ACTIVITY	0.778	
PIK3R1	5	0_HALLMARK_G2M_CHECKPOINT	0.800	1_KEGG_CELL_CYCLE	0.800	2_M_PHASE	0.800	2_CELL_CYCLE_PROCESS	0.800	2_CELL_CYCLE_PHASE	0.800	2_CELL_PROLIFERATION_GO_0008283	0.800	2_CELL_CYCLE_GO_0007049	0.800	0_HALLMARK_E2F_TARGETS	0.600	1_KEGG_PANCREATIC_CANCER	0.600	1_KEGG_SMALL_CELL_LUNG_CANCER	0.600	
PIK3R3	11	1_KEGG_CELL_CYCLE	0.909	2_CELL_PROLIFERATION_GO_0008283	0.818	2_CELL_CYCLE_GO_0007049	0.818	2_REGULATION_OF_CELL_CYCLE	0.818	0_HALLMARK_E2F_TARGETS	0.727	1_KEGG_PATHWAYS_IN_CANCER	0.727	0_HALLMARK_G2M_CHECKPOINT	0.636	1_KEGG_P53_SIGNALING_PATHWAY	0.636	1_KEGG_PANCREATIC_CANCER	0.636	2_M_PHASE	0.636	
PIK3R5	1	0_HALLMARK_G2M_CHECKPOINT	1.000	0_HALLMARK_E2F_TARGETS	1.000	1_KEGG_CELL_CYCLE	1.000	1_KEGG_P53_SIGNALING_PATHWAY	1.000	1_KEGG_FOCAL_ADHESION	1.000	1_KEGG_PATHWAYS_IN_CANCER	1.000	1_KEGG_PANCREATIC_CANCER	1.000	1_KEGG_SMALL_CELL_LUNG_CANCER	1.000	2_CELL_CYCLE_PROCESS	1.000	2_CELL_CYCLE_CHECKPOINT_GO_0000075	1.000	
PKN1	8	2_CELL_PROLIFERATION_GO_0008283	0.625	0_HALLMARK_G2M_CHECKPOINT	0.500	0_HALLMARK_E2F_TARGETS	0.500	1_KEGG_CELL_CYCLE	0.500	1_KEGG_P53_SIGNALING_PATHWAY	0.500	2_M_PHASE	0.500	2_CELL_CYCLE_PROCESS	0.500	2_CELL_CYCLE_PHASE	0.500	2_CELL_CYCLE_GO_0007049	0.500	2_REGULATION_OF_CELL_CYCLE	0.500	
POLR2F	1	
POLR3E	1	
POU2F1	7	1_KEGG_CELL_CYCLE	0.857	1_KEGG_PATHWAYS_IN_CANCER	0.857	2_CELL_CYCLE_PROCESS	0.857	2_CELL_CYCLE_PHASE	0.857	2_CELL_PROLIFERATION_GO_0008283	0.857	2_CELL_CYCLE_GO_0007049	0.857	2_REGULATION_OF_CELL_CYCLE	0.857	0_HALLMARK_MITOTIC_SPINDLE	0.714	0_HALLMARK_G2M_CHECKPOINT	0.714	0_HALLMARK_E2F_TARGETS	0.714	
PPARG	1	0_HALLMARK_TNFA_SIGNALING_VIA_NFKB	1.000	0_HALLMARK_G2M_CHECKPOINT	1.000	0_HALLMARK_E2F_TARGETS	1.000	0_HALLMARK_P53_PATHWAY	1.000	1_KEGG_CELL_CYCLE	1.000	1_KEGG_P53_SIGNALING_PATHWAY	1.000	1_KEGG_PATHWAYS_IN_CANCER	1.000	1_KEGG_BLADDER_CANCER	1.000	2_M_PHASE	1.000	2_CELL_CYCLE_PROCESS	1.000	
PPFIBP1	4	0_HALLMARK_G2M_CHECKPOINT	0.500	0_HALLMARK_E2F_TARGETS	0.500	1_KEGG_CELL_CYCLE	0.500	1_KEGG_P53_SIGNALING_PATHWAY	0.500	1_KEGG_PATHWAYS_IN_CANCER	0.500	2_NUCLEUS	0.500	2_DNA_METABOLIC_PROCESS	0.500	2_M_PHASE	0.500	2_CELL_CYCLE_PROCESS	0.500	2_MITOTIC_CELL_CYCLE	0.500	
PPP2R2B	3	0_HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	0.333	0_HALLMARK_ANGIOGENESIS	0.333	1_KEGG_FOCAL_ADHESION	0.333	1_KEGG_ECM_RECEPTOR_INTERACTION	0.333	1_KEGG_TIGHT_JUNCTION	0.333	1_KEGG_PATHWAYS_IN_CANCER	0.333	1_KEGG_PANCREATIC_CANCER	0.333	1_KEGG_GLIOMA	0.333	1_KEGG_CHRONIC_MYELOID_LEUKEMIA	0.333	1_KEGG_SMALL_CELL_LUNG_CANCER	0.333	
PPP2R2C	2	0_HALLMARK_MITOTIC_SPINDLE	0.500	0_HALLMARK_G2M_CHECKPOINT	0.500	0_HALLMARK_E2F_TARGETS	0.500	1_KEGG_DNA_REPLICATION	0.500	1_KEGG_CELL_CYCLE	0.500	1_KEGG_P53_SIGNALING_PATHWAY	0.500	2_ORGANELLE_PART	0.500	2_MICROTUBULE_CYTOSKELETON	0.500	2_SPINDLE_POLE	0.500	2_NON_MEMBRANE_BOUND_ORGANELLE	0.500	
PRKACA	27	1_KEGG_CELL_CYCLE	0.815	1_KEGG_P53_SIGNALING_PATHWAY	0.815	0_HALLMARK_G2M_CHECKPOINT	0.778	0_HALLMARK_E2F_TARGETS	0.778	2_CELL_PROLIFERATION_GO_0008283	0.778	2_CELL_CYCLE_PROCESS	0.741	2_CELL_CYCLE_PHASE	0.741	2_CELL_CYCLE_GO_0007049	0.741	2_REGULATION_OF_CELL_CYCLE	0.741	2_MITOTIC_CELL_CYCLE	0.667	
PRKAR2B	4	0_HALLMARK_E2F_TARGETS	0.750	1_KEGG_P53_SIGNALING_PATHWAY	0.750	2_AGING	0.750	2_CELL_PROLIFERATION_GO_0008283	0.750	0_HALLMARK_G2M_CHECKPOINT	0.500	0_HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	0.500	1_KEGG_CELL_CYCLE	0.500	1_KEGG_APOPTOSIS	0.500	1_KEGG_FOCAL_ADHESION	0.500	1_KEGG_RENIN_ANGIOTENSIN_SYSTEM	0.500	
PRKCB	6	0_HALLMARK_G2M_CHECKPOINT	0.833	1_KEGG_CELL_CYCLE	0.833	0_HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	0.667	1_KEGG_PATHWAYS_IN_CANCER	0.667	1_KEGG_PANCREATIC_CANCER	0.667	2_EXTRACELLULAR_REGION	0.667	2_CELL_PROLIFERATION_GO_0008283	0.667	2_CELL_CYCLE_GO_0007049	0.667	2_REGULATION_OF_CELL_CYCLE	0.667	0_HALLMARK_E2F_TARGETS	0.500	
PRKCI	62	1_KEGG_CELL_CYCLE	0.581	1_KEGG_P53_SIGNALING_PATHWAY	0.581	0_HALLMARK_G2M_CHECKPOINT	0.565	1_KEGG_PATHWAYS_IN_CANCER	0.565	2_CELL_CYCLE_GO_0007049	0.565	0_HALLMARK_E2F_TARGETS	0.548	2_REGULATION_OF_CELL_CYCLE	0.516	2_CELL_PROLIFERATION_GO_0008283	0.500	2_CELL_CYCLE_PROCESS	0.435	2_CELL_CYCLE_PHASE	0.403	
PRKCZ	9	1_KEGG_CELL_CYCLE	0.778	1_KEGG_P53_SIGNALING_PATHWAY	0.778	2_REGULATION_OF_CELL_CYCLE	0.778	0_HALLMARK_G2M_CHECKPOINT	0.667	0_HALLMARK_E2F_TARGETS	0.667	2_M_PHASE	0.667	2_CELL_CYCLE_PROCESS	0.667	2_CELL_CYCLE_PHASE	0.667	2_MITOSIS	0.667	2_CELL_CYCLE_GO_0007049	0.667	
PSMB4	17	1_KEGG_CELL_CYCLE	1.000	2_CELL_CYCLE_GO_0007049	0.941	2_REGULATION_OF_CELL_CYCLE	0.941	0_HALLMARK_G2M_CHECKPOINT	0.882	0_HALLMARK_E2F_TARGETS	0.882	1_KEGG_P53_SIGNALING_PATHWAY	0.882	2_REGULATION_OF_CYCLIN_DEPENDENT_PROTEIN_KINASE_ACTIVITY	0.882	2_M_PHASE	0.824	2_CELL_CYCLE_PROCESS	0.824	2_CELL_CYCLE_PHASE	0.824	
PTEN	10	0_HALLMARK_G2M_CHECKPOINT	0.900	0_HALLMARK_E2F_TARGETS	0.900	2_CELL_PROLIFERATION_GO_0008283	0.900	2_CELL_CYCLE_GO_0007049	0.900	1_KEGG_CELL_CYCLE	0.800	1_KEGG_P53_SIGNALING_PATHWAY	0.800	2_CELL_CYCLE_PROCESS	0.800	2_CELL_CYCLE_PHASE	0.800	1_KEGG_OOCYTE_MEIOSIS	0.700	2_MITOTIC_CELL_CYCLE	0.700	
PTK2	72	1_KEGG_CELL_CYCLE	0.819	2_CELL_CYCLE_GO_0007049	0.778	2_REGULATION_OF_CELL_CYCLE	0.764	1_KEGG_P53_SIGNALING_PATHWAY	0.750	0_HALLMARK_E2F_TARGETS	0.694	2_CELL_PROLIFERATION_GO_0008283	0.694	0_HALLMARK_G2M_CHECKPOINT	0.639	1_KEGG_PATHWAYS_IN_CANCER	0.639	2_CELL_CYCLE_PHASE	0.597	1_KEGG_SMALL_CELL_LUNG_CANCER	0.583	
PVR	6	0_HALLMARK_G2M_CHECKPOINT	0.333	0_HALLMARK_E2F_TARGETS	0.333	1_KEGG_CELL_CYCLE	0.333	1_KEGG_P53_SIGNALING_PATHWAY	0.333	2_CELL_CYCLE_PROCESS	0.333	2_MITOTIC_CELL_CYCLE	0.333	2_CELL_CYCLE_PHASE	0.333	2_CELL_CYCLE_GO_0007049	0.333	2_REGULATION_OF_CELL_CYCLE	0.333	0_HALLMARK_INTERFERON_GAMMA_RESPONSE	0.167	
PVRL1	6	1_KEGG_P53_SIGNALING_PATHWAY	0.833	2_CELL_PROLIFERATION_GO_0008283	0.833	0_HALLMARK_G2M_CHECKPOINT	0.667	0_HALLMARK_E2F_TARGETS	0.667	1_KEGG_CELL_CYCLE	0.667	1_KEGG_PATHWAYS_IN_CANCER	0.667	2_CELL_CYCLE_PROCESS	0.667	2_CELL_CYCLE_PHASE	0.667	2_CELL_CYCLE_GO_0007049	0.667	2_REGULATION_OF_CELL_CYCLE	0.667	
PVRL3	5	1_KEGG_CELL_ADHESION_MOLECULES_CAMS	0.400	0_HALLMARK_G2M_CHECKPOINT	0.200	0_HALLMARK_E2F_TARGETS	0.200	1_KEGG_DNA_REPLICATION	0.200	1_KEGG_CELL_CYCLE	0.200	1_KEGG_P53_SIGNALING_PATHWAY	0.200	1_KEGG_PATHWAYS_IN_CANCER	0.200	1_KEGG_GLIOMA	0.200	2_NUCLEUS	0.200	2_CHROMOSOME	0.200	
RAC1	6	1_KEGG_CELL_CYCLE	1.000	2_CELL_CYCLE_GO_0007049	1.000	2_REGULATION_OF_CELL_CYCLE	1.000	2_CELL_CYCLE_PROCESS	0.833	2_CELL_CYCLE_PHASE	0.833	2_CELL_PROLIFERATION_GO_0008283	0.833	0_HALLMARK_G2M_CHECKPOINT	0.667	0_HALLMARK_E2F_TARGETS	0.667	1_KEGG_PATHWAYS_IN_CANCER	0.667	2_M_PHASE	0.667	
RAF1	2	0_HALLMARK_G2M_CHECKPOINT	1.000	0_HALLMARK_E2F_TARGETS	1.000	1_KEGG_PATHWAYS_IN_CANCER	1.000	2_M_PHASE	1.000	2_CELL_CYCLE_PROCESS	1.000	2_CELL_CYCLE_PHASE	1.000	2_CELL_PROLIFERATION_GO_0008283	1.000	2_CELL_CYCLE_GO_0007049	1.000	0_HALLMARK_TNFA_SIGNALING_VIA_NFKB	0.500	0_HALLMARK_P53_PATHWAY	0.500	
RB1	32	2_CELL_CYCLE_GO_0007049	1.000	1_KEGG_CELL_CYCLE	0.969	2_REGULATION_OF_CELL_CYCLE	0.969	0_HALLMARK_E2F_TARGETS	0.938	2_CELL_CYCLE_CHECKPOINT_GO_0000075	0.906	2_CELL_PROLIFERATION_GO_0008283	0.906	0_HALLMARK_G2M_CHECKPOINT	0.875	1_KEGG_P53_SIGNALING_PATHWAY	0.875	2_CELL_CYCLE_PHASE	0.844	2_CELL_CYCLE_PROCESS	0.812	
RFX1	33	1_KEGG_CELL_CYCLE	0.455	1_KEGG_P53_SIGNALING_PATHWAY	0.455	0_HALLMARK_E2F_TARGETS	0.424	2_CELL_CYCLE_GO_0007049	0.424	0_HALLMARK_G2M_CHECKPOINT	0.394	2_CELL_CYCLE_PROCESS	0.394	2_CELL_CYCLE_PHASE	0.394	2_REGULATION_OF_CELL_CYCLE	0.394	1_KEGG_OOCYTE_MEIOSIS	0.364	2_M_PHASE	0.364	
RHPN1	43	
RNF4	7	1_KEGG_CELL_CYCLE	0.714	1_KEGG_P53_SIGNALING_PATHWAY	0.714	1_KEGG_PATHWAYS_IN_CANCER	0.714	2_CELL_PROLIFERATION_GO_0008283	0.714	0_HALLMARK_G2M_CHECKPOINT	0.571	0_HALLMARK_E2F_TARGETS	0.571	1_KEGG_SMALL_CELL_LUNG_CANCER	0.571	2_CELL_CYCLE_PROCESS	0.571	2_CELL_CYCLE_GO_0007049	0.571	0_HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	0.429	
ROPN1	4	
ROPN1B	5	
S100A9	12	0_HALLMARK_G2M_CHECKPOINT	0.333	0_HALLMARK_E2F_TARGETS	0.333	1_KEGG_CELL_CYCLE	0.333	1_KEGG_P53_SIGNALING_PATHWAY	0.333	2_CELL_CYCLE_PROCESS	0.333	2_MITOTIC_CELL_CYCLE	0.333	2_CELL_CYCLE_PHASE	0.333	2_CELL_PROLIFERATION_GO_0008283	0.333	2_CELL_CYCLE_GO_0007049	0.333	2_REGULATION_OF_CELL_CYCLE	0.333	
SCMH1	12	0_HALLMARK_G2M_CHECKPOINT	0.833	0_HALLMARK_E2F_TARGETS	0.833	2_CELL_PROLIFERATION_GO_0008283	0.667	1_KEGG_CELL_CYCLE	0.583	1_KEGG_PATHWAYS_IN_CANCER	0.583	2_M_PHASE	0.583	2_CELL_CYCLE_PROCESS	0.583	2_CELL_CYCLE_PHASE	0.583	2_CELL_CYCLE_GO_0007049	0.583	2_REGULATION_OF_CELL_CYCLE	0.583	
SHC1	17	2_CELL_PROLIFERATION_GO_0008283	0.824	0_HALLMARK_G2M_CHECKPOINT	0.765	0_HALLMARK_E2F_TARGETS	0.765	2_CELL_CYCLE_GO_0007049	0.765	2_REGULATION_OF_CELL_CYCLE	0.765	1_KEGG_CELL_CYCLE	0.706	1_KEGG_PATHWAYS_IN_CANCER	0.706	1_KEGG_P53_SIGNALING_PATHWAY	0.647	2_M_PHASE	0.647	2_CELL_CYCLE_PROCESS	0.588	
SIN3B	13	0_HALLMARK_E2F_TARGETS	0.923	1_KEGG_CELL_CYCLE	0.923	1_KEGG_P53_SIGNALING_PATHWAY	0.923	2_CELL_CYCLE_GO_0007049	0.923	2_REGULATION_OF_CELL_CYCLE	0.923	0_HALLMARK_G2M_CHECKPOINT	0.846	2_CELL_CYCLE_PROCESS	0.846	2_CELL_CYCLE_PHASE	0.846	2_MITOTIC_CELL_CYCLE	0.769	2_M_PHASE	0.692	
SMAD1	3	0_HALLMARK_APOPTOSIS	0.333	0_HALLMARK_E2F_TARGETS	0.333	1_KEGG_CELL_CYCLE	0.333	1_KEGG_OOCYTE_MEIOSIS	0.333	1_KEGG_P53_SIGNALING_PATHWAY	0.333	1_KEGG_FOCAL_ADHESION	0.333	1_KEGG_RENIN_ANGIOTENSIN_SYSTEM	0.333	1_KEGG_PROGESTERONE_MEDIATED_OOCYTE_MATURATION	0.333	1_KEGG_THYROID_CANCER	0.333	2_PROTEINACEOUS_EXTRACELLULAR_MATRIX	0.333	
SP1	4	1_KEGG_CELL_CYCLE	0.750	1_KEGG_PATHWAYS_IN_CANCER	0.750	2_CELL_CYCLE_GO_0007049	0.750	2_REGULATION_OF_CELL_CYCLE	0.750	0_HALLMARK_G2M_CHECKPOINT	0.500	0_HALLMARK_E2F_TARGETS	0.500	0_HALLMARK_IL2_STAT5_SIGNALING	0.500	1_KEGG_P53_SIGNALING_PATHWAY	0.500	1_KEGG_MELANOMA	0.500	1_KEGG_BLADDER_CANCER	0.500	
SRF	8	0_HALLMARK_G2M_CHECKPOINT	0.750	0_HALLMARK_E2F_TARGETS	0.750	1_KEGG_CELL_CYCLE	0.750	1_KEGG_P53_SIGNALING_PATHWAY	0.750	1_KEGG_PATHWAYS_IN_CANCER	0.625	2_M_PHASE	0.625	2_CELL_CYCLE_PROCESS	0.625	2_MITOTIC_CELL_CYCLE	0.625	2_CELL_CYCLE_PHASE	0.625	2_CELL_PROLIFERATION_GO_0008283	0.625	
SRPK1	9	0_HALLMARK_G2M_CHECKPOINT	0.556	0_HALLMARK_E2F_TARGETS	0.556	1_KEGG_CELL_CYCLE	0.556	1_KEGG_P53_SIGNALING_PATHWAY	0.556	2_CELL_PROLIFERATION_GO_0008283	0.556	2_CELL_CYCLE_GO_0007049	0.556	2_REGULATION_OF_CELL_CYCLE	0.556	0_HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	0.444	1_KEGG_PROGESTERONE_MEDIATED_OOCYTE_MATURATION	0.444	1_KEGG_PATHWAYS_IN_CANCER	0.444	
STAT1	15	1_KEGG_PATHWAYS_IN_CANCER	0.800	2_CELL_PROLIFERATION_GO_0008283	0.733	0_HALLMARK_E2F_TARGETS	0.667	1_KEGG_CELL_CYCLE	0.667	2_CELL_CYCLE_GO_0007049	0.667	1_KEGG_P53_SIGNALING_PATHWAY	0.600	2_CELL_CYCLE_PROCESS	0.600	2_REGULATION_OF_CELL_CYCLE	0.600	0_HALLMARK_G2M_CHECKPOINT	0.533	1_KEGG_PANCREATIC_CANCER	0.533	
TBX15	1	
TBX2	5	2_AGING	0.600	0_HALLMARK_G2M_CHECKPOINT	0.400	0_HALLMARK_E2F_TARGETS	0.400	1_KEGG_CELL_CYCLE	0.400	1_KEGG_P53_SIGNALING_PATHWAY	0.400	2_CELL_CYCLE_PROCESS	0.400	2_CELL_CYCLE_PHASE	0.400	2_CELL_PROLIFERATION_GO_0008283	0.400	2_CELL_CYCLE_GO_0007049	0.400	2_REGULATION_OF_CELL_CYCLE	0.400	
TFAP2A	13	1_KEGG_CELL_CYCLE	0.923	1_KEGG_P53_SIGNALING_PATHWAY	0.846	2_CELL_CYCLE_GO_0007049	0.769	2_REGULATION_OF_CELL_CYCLE	0.769	0_HALLMARK_E2F_TARGETS	0.692	2_CELL_PROLIFERATION_GO_0008283	0.692	0_HALLMARK_G2M_CHECKPOINT	0.615	1_KEGG_PATHWAYS_IN_CANCER	0.615	2_CELL_CYCLE_PROCESS	0.615	2_REGULATION_OF_CYCLIN_DEPENDENT_PROTEIN_KINASE_ACTIVITY	0.615	
TFAP2C	3	0_HALLMARK_G2M_CHECKPOINT	0.333	0_HALLMARK_E2F_TARGETS	0.333	1_KEGG_CELL_CYCLE	0.333	2_MICROTUBULE_CYTOSKELETON	0.333	2_M_PHASE	0.333	2_CELL_CYCLE_PROCESS	0.333	2_MITOTIC_CELL_CYCLE	0.333	2_CELL_CYCLE_PHASE	0.333	2_AGING	0.333	2_CELL_PROLIFERATION_GO_0008283	0.333	
TLE1	5	1_KEGG_PATHWAYS_IN_CANCER	0.800	2_CELL_PROLIFERATION_GO_0008283	0.800	0_HALLMARK_G2M_CHECKPOINT	0.600	0_HALLMARK_E2F_TARGETS	0.600	1_KEGG_P53_SIGNALING_PATHWAY	0.600	1_KEGG_PROGESTERONE_MEDIATED_OOCYTE_MATURATION	0.600	1_KEGG_PANCREATIC_CANCER	0.600	1_KEGG_GLIOMA	0.600	2_CELL_CYCLE_GO_0007049	0.600	2_ORGAN_DEVELOPMENT	0.600	
TLN1	3	0_HALLMARK_E2F_TARGETS	1.000	0_HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	1.000	1_KEGG_P53_SIGNALING_PATHWAY	1.000	1_KEGG_FOCAL_ADHESION	1.000	2_COLLAGEN	1.000	2_ORGAN_DEVELOPMENT	1.000	0_HALLMARK_G2M_CHECKPOINT	0.667	1_KEGG_CELL_CYCLE	0.667	1_KEGG_ECM_RECEPTOR_INTERACTION	0.667	1_KEGG_SMALL_CELL_LUNG_CANCER	0.667	
TNF	4	0_HALLMARK_E2F_TARGETS	0.750	1_KEGG_APOPTOSIS	0.750	1_KEGG_PATHWAYS_IN_CANCER	0.750	2_CELL_PROLIFERATION_GO_0008283	0.750	0_HALLMARK_G2M_CHECKPOINT	0.500	1_KEGG_CELL_CYCLE	0.500	1_KEGG_P53_SIGNALING_PATHWAY	0.500	1_KEGG_PROSTATE_CANCER	0.500	1_KEGG_MELANOMA	0.500	1_KEGG_SMALL_CELL_LUNG_CANCER	0.500	
TNFRSF11B	30	1_KEGG_CELL_CYCLE	0.600	1_KEGG_P53_SIGNALING_PATHWAY	0.533	1_KEGG_PATHWAYS_IN_CANCER	0.533	2_CELL_CYCLE_GO_0007049	0.500	2_CELL_PROLIFERATION_GO_0008283	0.467	2_REGULATION_OF_CELL_CYCLE	0.467	0_HALLMARK_G2M_CHECKPOINT	0.433	0_HALLMARK_E2F_TARGETS	0.433	1_KEGG_SMALL_CELL_LUNG_CANCER	0.367	2_CELL_CYCLE_PROCESS	0.333	
TNFRSF6B	4	0_HALLMARK_E2F_TARGETS	0.750	1_KEGG_P53_SIGNALING_PATHWAY	0.750	2_REGULATION_OF_DEVELOPMENTAL_PROCESS	0.750	2_CELL_CYCLE_GO_0007049	0.750	0_HALLMARK_G2M_CHECKPOINT	0.500	1_KEGG_CELL_CYCLE	0.500	1_KEGG_APOPTOSIS	0.500	2_PROGRAMMED_CELL_DEATH	0.500	2_CELL_CYCLE_PROCESS	0.500	2_CELL_CYCLE_PHASE	0.500	
TNFSF10	38	1_KEGG_CELL_CYCLE	0.763	0_HALLMARK_E2F_TARGETS	0.737	2_CELL_CYCLE_GO_0007049	0.737	0_HALLMARK_G2M_CHECKPOINT	0.711	1_KEGG_P53_SIGNALING_PATHWAY	0.711	1_KEGG_PATHWAYS_IN_CANCER	0.658	2_CELL_PROLIFERATION_GO_0008283	0.658	2_REGULATION_OF_CELL_CYCLE	0.658	2_CELL_CYCLE_PROCESS	0.526	2_CELL_CYCLE_PHASE	0.500	
TP53	300	1_KEGG_CELL_CYCLE	0.760	1_KEGG_P53_SIGNALING_PATHWAY	0.753	0_HALLMARK_E2F_TARGETS	0.747	2_CELL_CYCLE_GO_0007049	0.743	2_CELL_PROLIFERATION_GO_0008283	0.703	2_REGULATION_OF_CELL_CYCLE	0.703	0_HALLMARK_G2M_CHECKPOINT	0.687	2_CELL_CYCLE_PROCESS	0.607	2_CELL_CYCLE_PHASE	0.597	2_M_PHASE	0.550	
TPX2	15	0_HALLMARK_G2M_CHECKPOINT	0.600	0_HALLMARK_E2F_TARGETS	0.600	1_KEGG_CELL_CYCLE	0.600	1_KEGG_P53_SIGNALING_PATHWAY	0.600	2_CELL_CYCLE_PROCESS	0.600	2_CELL_CYCLE_PHASE	0.600	2_CELL_PROLIFERATION_GO_0008283	0.600	2_CELL_CYCLE_GO_0007049	0.600	2_REGULATION_OF_CELL_CYCLE	0.600	1_KEGG_PATHWAYS_IN_CANCER	0.533	
TRIM24	16	2_CELL_PROLIFERATION_GO_0008283	0.812	1_KEGG_P53_SIGNALING_PATHWAY	0.750	2_CELL_CYCLE_GO_0007049	0.750	0_HALLMARK_E2F_TARGETS	0.688	1_KEGG_CELL_CYCLE	0.688	1_KEGG_PATHWAYS_IN_CANCER	0.688	0_HALLMARK_G2M_CHECKPOINT	0.625	2_REGULATION_OF_CELL_CYCLE	0.625	2_CELL_CYCLE_PROCESS	0.500	2_CELL_CYCLE_PHASE	0.500	
TRPC4	3	1_KEGG_CELL_CYCLE	0.667	1_KEGG_OOCYTE_MEIOSIS	0.667	1_KEGG_P53_SIGNALING_PATHWAY	0.667	2_CELL_PROLIFERATION_GO_0008283	0.667	0_HALLMARK_MITOTIC_SPINDLE	0.333	0_HALLMARK_G2M_CHECKPOINT	0.333	0_HALLMARK_E2F_TARGETS	0.333	1_KEGG_PHOSPHATIDYLINOSITOL_SIGNALING_SYSTEM	0.333	1_KEGG_WNT_SIGNALING_PATHWAY	0.333	1_KEGG_MELANOGENESIS	0.333	
TTN	38	2_STRUCTURAL_CONSTITUENT_OF_MUSCLE	0.605	1_KEGG_P53_SIGNALING_PATHWAY	0.316	1_KEGG_PATHWAYS_IN_CANCER	0.316	2_CELL_PROLIFERATION_GO_0008283	0.316	1_KEGG_CELL_CYCLE	0.263	2_CELL_CYCLE_GO_0007049	0.263	2_REGULATION_OF_CELL_CYCLE	0.263	0_HALLMARK_G2M_CHECKPOINT	0.237	0_HALLMARK_E2F_TARGETS	0.237	2_CELL_CYCLE_PROCESS	0.237	
UBR5	23	1_KEGG_CELL_CYCLE	0.739	1_KEGG_P53_SIGNALING_PATHWAY	0.696	2_CELL_PROLIFERATION_GO_0008283	0.696	0_HALLMARK_G2M_CHECKPOINT	0.609	0_HALLMARK_E2F_TARGETS	0.609	2_CELL_CYCLE_GO_0007049	0.609	2_REGULATION_OF_CELL_CYCLE	0.609	2_CELL_CYCLE_PROCESS	0.522	2_CELL_CYCLE_PHASE	0.522	1_KEGG_PATHWAYS_IN_CANCER	0.478	
UQCRB	6	2_MITOCHONDRIAL_RESPIRATORY_CHAIN	1.000	2_AEROBIC_RESPIRATION	1.000	2_CELLULAR_RESPIRATION	1.000	2_ENERGY_DERIVATION_BY_OXIDATION_OF_ORGANIC_COMPOUNDS	0.833	2_MITOCHONDRIAL_INNER_MEMBRANE	0.667	2_MITOCHONDRIAL_MEMBRANE_PART	0.667	0_HALLMARK_OXIDATIVE_PHOSPHORYLATION	0.333	1_KEGG_OXIDATIVE_PHOSPHORYLATION	0.333	1_KEGG_CARDIAC_MUSCLE_CONTRACTION	0.333	1_KEGG_ALZHEIMERS_DISEASE	0.333	
UQCRC1	1	0_HALLMARK_OXIDATIVE_PHOSPHORYLATION	1.000	1_KEGG_OXIDATIVE_PHOSPHORYLATION	1.000	1_KEGG_CARDIAC_MUSCLE_CONTRACTION	1.000	1_KEGG_ALZHEIMERS_DISEASE	1.000	1_KEGG_PARKINSONS_DISEASE	1.000	1_KEGG_HUNTINGTONS_DISEASE	1.000	2_MITOCHONDRIAL_RESPIRATORY_CHAIN	1.000	2_AEROBIC_RESPIRATION	1.000	2_ENERGY_DERIVATION_BY_OXIDATION_OF_ORGANIC_COMPOUNDS	1.000	2_CELLULAR_RESPIRATION	1.000	
