IL12RB2	7	0_HALLMARK_MYOGENESIS	0.857	0_HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	0.857	2_NERVOUS_SYSTEM_DEVELOPMENT	0.857	1_KEGG_AXON_GUIDANCE	0.714	1_KEGG_REGULATION_OF_ACTIN_CYTOSKELETON	0.714	2_SYSTEM_DEVELOPMENT	0.714	2_MULTICELLULAR_ORGANISMAL_DEVELOPMENT	0.714	2_ANATOMICAL_STRUCTURE_DEVELOPMENT	0.714	2_METAL_ION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	0.714	2_EXTRACELLULAR_MATRIX_PART	0.571	2_BASEMENT_MEMBRANE	0.571	2_SYNAPSE_ORGANIZATION_AND_BIOGENESIS	0.571	2_CATION_CHANNEL_ACTIVITY	0.571	2_GATED_CHANNEL_ACTIVITY	0.571	2_SUBSTRATE_SPECIFIC_CHANNEL_ACTIVITY	0.571	2_ION_CHANNEL_ACTIVITY	0.571	0_HALLMARK_UV_RESPONSE_DN	0.429	1_KEGG_FOCAL_ADHESION	0.429	2_PROTEINACEOUS_EXTRACELLULAR_MATRIX	0.429	2_BASAL_LAMINA	0.429	
IL13RA1	5	1_KEGG_AXON_GUIDANCE	0.800	2_CATION_CHANNEL_ACTIVITY	0.800	2_VOLTAGE_GATED_CHANNEL_ACTIVITY	0.800	2_GATED_CHANNEL_ACTIVITY	0.800	2_VOLTAGE_GATED_CATION_CHANNEL_ACTIVITY	0.800	2_METAL_ION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	0.800	2_ION_CHANNEL_ACTIVITY	0.800	0_HALLMARK_MYOGENESIS	0.600	0_HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	0.600	2_PLASMA_MEMBRANE	0.600	2_SYSTEM_DEVELOPMENT	0.600	2_NERVOUS_SYSTEM_DEVELOPMENT	0.600	2_AXONOGENESIS	0.600	2_ANATOMICAL_STRUCTURE_DEVELOPMENT	0.600	1_KEGG_FOCAL_ADHESION	0.400	2_MEMBRANE	0.400	2_CELL_PROJECTION	0.400	2_PLASMA_MEMBRANE_PART	0.400	2_SYNAPTOGENESIS	0.400	2_NEURITE_DEVELOPMENT	0.400	
IL13RA2	4	0_HALLMARK_MYOGENESIS	0.500	0_HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	0.500	1_KEGG_AXON_GUIDANCE	0.500	2_PROTEINACEOUS_EXTRACELLULAR_MATRIX	0.500	2_BASEMENT_MEMBRANE	0.500	2_DYSTROPHIN_ASSOCIATED_GLYCOPROTEIN_COMPLEX	0.500	2_EXTRACELLULAR_MATRIX	0.500	2_SYSTEM_DEVELOPMENT	0.500	2_NERVOUS_SYSTEM_DEVELOPMENT	0.500	2_MULTICELLULAR_ORGANISMAL_DEVELOPMENT	0.500	2_ANATOMICAL_STRUCTURE_DEVELOPMENT	0.500	2_METAL_ION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	0.500	0_HALLMARK_UV_RESPONSE_DN	0.250	1_KEGG_PHOSPHATIDYLINOSITOL_SIGNALING_SYSTEM	0.250	1_KEGG_FOCAL_ADHESION	0.250	1_KEGG_JAK_STAT_SIGNALING_PATHWAY	0.250	1_KEGG_REGULATION_OF_ACTIN_CYTOSKELETON	0.250	1_KEGG_ARRHYTHMOGENIC_RIGHT_VENTRICULAR_CARDIOMYOPATHY_ARVC	0.250	2_EXTRACELLULAR_MATRIX_PART	0.250	2_BASAL_LAMINA	0.250	
IL20RA	7	2_NERVOUS_SYSTEM_DEVELOPMENT	0.857	0_HALLMARK_MYOGENESIS	0.714	1_KEGG_AXON_GUIDANCE	0.714	2_CELL_PROJECTION	0.714	2_SYSTEM_DEVELOPMENT	0.714	2_ANATOMICAL_STRUCTURE_DEVELOPMENT	0.714	2_CATION_CHANNEL_ACTIVITY	0.714	2_GATED_CHANNEL_ACTIVITY	0.714	2_VOLTAGE_GATED_CATION_CHANNEL_ACTIVITY	0.714	2_METAL_ION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	0.714	2_ION_CHANNEL_ACTIVITY	0.714	0_HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	0.571	1_KEGG_FOCAL_ADHESION	0.571	1_KEGG_REGULATION_OF_ACTIN_CYTOSKELETON	0.571	2_PLASMA_MEMBRANE	0.571	2_VOLTAGE_GATED_CHANNEL_ACTIVITY	0.571	2_SUBSTRATE_SPECIFIC_CHANNEL_ACTIVITY	0.571	2_AXONOGENESIS	0.429	2_MULTICELLULAR_ORGANISMAL_DEVELOPMENT	0.429	2_EXTRACELLULAR_STRUCTURE_ORGANIZATION_AND_BIOGENESIS	0.429	
IL2RA	4	0_HALLMARK_MYOGENESIS	0.750	0_HALLMARK_APICAL_JUNCTION	0.750	0_HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	0.750	1_KEGG_FOCAL_ADHESION	0.750	1_KEGG_REGULATION_OF_ACTIN_CYTOSKELETON	0.750	2_CATION_CHANNEL_ACTIVITY	0.750	2_GATED_CHANNEL_ACTIVITY	0.750	2_METAL_ION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	0.750	1_KEGG_AXON_GUIDANCE	0.500	1_KEGG_ECM_RECEPTOR_INTERACTION	0.500	1_KEGG_CELL_ADHESION_MOLECULES_CAMS	0.500	2_MEMBRANE_PART	0.500	2_MEMBRANE	0.500	2_CYTOSKELETON	0.500	2_PLASMA_MEMBRANE_PART	0.500	2_PLASMA_MEMBRANE	0.500	2_SYSTEM_DEVELOPMENT	0.500	2_NERVOUS_SYSTEM_DEVELOPMENT	0.500	2_AXONOGENESIS	0.500	2_GENERATION_OF_NEURONS	0.500	
IL5RA	6	1_KEGG_FOCAL_ADHESION	0.667	1_KEGG_REGULATION_OF_ACTIN_CYTOSKELETON	0.667	2_SYSTEM_DEVELOPMENT	0.667	2_NERVOUS_SYSTEM_DEVELOPMENT	0.667	2_ANATOMICAL_STRUCTURE_DEVELOPMENT	0.667	0_HALLMARK_MYOGENESIS	0.500	0_HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	0.500	1_KEGG_AXON_GUIDANCE	0.500	1_KEGG_ARRHYTHMOGENIC_RIGHT_VENTRICULAR_CARDIOMYOPATHY_ARVC	0.500	2_SYNAPTOGENESIS	0.500	2_MULTICELLULAR_ORGANISMAL_DEVELOPMENT	0.500	2_EXTRACELLULAR_STRUCTURE_ORGANIZATION_AND_BIOGENESIS	0.500	2_SYNAPTIC_TRANSMISSION	0.500	2_SYNAPSE_ORGANIZATION_AND_BIOGENESIS	0.500	2_ION_TRANSPORT	0.500	2_SYSTEM_PROCESS	0.500	2_VOLTAGE_GATED_CATION_CHANNEL_ACTIVITY	0.500	2_METAL_ION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	0.500	0_HALLMARK_APICAL_JUNCTION	0.333	1_KEGG_CELL_ADHESION_MOLECULES_CAMS	0.333	
IL6ST	8	0_HALLMARK_MYOGENESIS	0.875	0_HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	0.875	2_METAL_ION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	0.875	1_KEGG_FOCAL_ADHESION	0.750	1_KEGG_REGULATION_OF_ACTIN_CYTOSKELETON	0.750	2_NERVOUS_SYSTEM_DEVELOPMENT	0.750	2_GATED_CHANNEL_ACTIVITY	0.750	0_HALLMARK_APICAL_JUNCTION	0.625	1_KEGG_AXON_GUIDANCE	0.625	1_KEGG_CELL_ADHESION_MOLECULES_CAMS	0.625	2_MULTICELLULAR_ORGANISMAL_DEVELOPMENT	0.625	2_ANATOMICAL_STRUCTURE_DEVELOPMENT	0.625	2_CATION_CHANNEL_ACTIVITY	0.625	2_VOLTAGE_GATED_CATION_CHANNEL_ACTIVITY	0.625	1_KEGG_ECM_RECEPTOR_INTERACTION	0.500	2_CELL_PROJECTION	0.500	2_SYSTEM_DEVELOPMENT	0.500	2_AXONOGENESIS	0.500	2_GENERATION_OF_NEURONS	0.500	2_NEURON_DIFFERENTIATION	0.500	
IL7	7	0_HALLMARK_MYOGENESIS	0.857	1_KEGG_REGULATION_OF_ACTIN_CYTOSKELETON	0.857	1_KEGG_CELL_ADHESION_MOLECULES_CAMS	0.714	2_NERVOUS_SYSTEM_DEVELOPMENT	0.714	2_METAL_ION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	0.714	0_HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	0.571	1_KEGG_AXON_GUIDANCE	0.571	1_KEGG_FOCAL_ADHESION	0.571	2_SYSTEM_DEVELOPMENT	0.571	2_AXONOGENESIS	0.571	2_GENERATION_OF_NEURONS	0.571	2_MULTICELLULAR_ORGANISMAL_DEVELOPMENT	0.571	2_ANATOMICAL_STRUCTURE_DEVELOPMENT	0.571	2_NEURON_DIFFERENTIATION	0.571	0_HALLMARK_APICAL_JUNCTION	0.429	1_KEGG_ADHERENS_JUNCTION	0.429	2_CELL_PROJECTION	0.429	2_ACTIN_CYTOSKELETON	0.429	2_PLASMA_MEMBRANE	0.429	2_SYNAPTOGENESIS	0.429	
IL7R	15	1_KEGG_AXON_GUIDANCE	0.867	2_NERVOUS_SYSTEM_DEVELOPMENT	0.800	0_HALLMARK_MYOGENESIS	0.733	0_HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	0.733	2_SYSTEM_DEVELOPMENT	0.733	2_ANATOMICAL_STRUCTURE_DEVELOPMENT	0.733	2_GATED_CHANNEL_ACTIVITY	0.667	1_KEGG_FOCAL_ADHESION	0.600	2_CATION_CHANNEL_ACTIVITY	0.600	2_VOLTAGE_GATED_CATION_CHANNEL_ACTIVITY	0.600	2_METAL_ION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	0.600	1_KEGG_REGULATION_OF_ACTIN_CYTOSKELETON	0.533	2_PLASMA_MEMBRANE	0.533	2_SYNAPTOGENESIS	0.533	2_GENERATION_OF_NEURONS	0.533	2_MULTICELLULAR_ORGANISMAL_DEVELOPMENT	0.533	2_SYNAPSE_ORGANIZATION_AND_BIOGENESIS	0.533	2_NEURON_DIFFERENTIATION	0.533	2_VOLTAGE_GATED_CHANNEL_ACTIVITY	0.533	0_HALLMARK_APICAL_JUNCTION	0.467	
INCENP	1	0_HALLMARK_MYOGENESIS	1.000	1_KEGG_AXON_GUIDANCE	1.000	1_KEGG_FOCAL_ADHESION	1.000	1_KEGG_CELL_ADHESION_MOLECULES_CAMS	1.000	1_KEGG_REGULATION_OF_ACTIN_CYTOSKELETON	1.000	2_MEMBRANE	1.000	2_CELL_PROJECTION	1.000	2_PLASMA_MEMBRANE	1.000	2_SYSTEM_DEVELOPMENT	1.000	2_NERVOUS_SYSTEM_DEVELOPMENT	1.000	2_NEURITE_DEVELOPMENT	1.000	2_AXONOGENESIS	1.000	2_CELLULAR_MORPHOGENESIS_DURING_DIFFERENTIATION	1.000	2_GENERATION_OF_NEURONS	1.000	2_MULTICELLULAR_ORGANISMAL_DEVELOPMENT	1.000	2_METAL_ION_TRANSPORT	1.000	2_SYNAPSE_ORGANIZATION_AND_BIOGENESIS	1.000	2_TRANSPORT	1.000	2_ANATOMICAL_STRUCTURE_DEVELOPMENT	1.000	2_NEUROGENESIS	1.000	
INHBA	4	0_HALLMARK_MYOGENESIS	0.500	0_HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	0.500	1_KEGG_AXON_GUIDANCE	0.500	1_KEGG_FOCAL_ADHESION	0.500	1_KEGG_REGULATION_OF_ACTIN_CYTOSKELETON	0.500	2_VOLTAGE_GATED_POTASSIUM_CHANNEL_COMPLEX	0.500	2_CELL_PROJECTION	0.500	2_NERVOUS_SYSTEM_DEVELOPMENT	0.500	2_METAL_ION_TRANSPORT	0.500	2_CATION_TRANSPORT	0.500	2_MONOVALENT_INORGANIC_CATION_TRANSPORT	0.500	2_POTASSIUM_ION_TRANSPORT	0.500	2_ION_TRANSPORT	0.500	2_VOLTAGE_GATED_CATION_CHANNEL_ACTIVITY	0.500	2_METAL_ION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	0.500	0_HALLMARK_APOPTOSIS	0.250	0_HALLMARK_APICAL_JUNCTION	0.250	0_HALLMARK_UV_RESPONSE_DN	0.250	1_KEGG_P53_SIGNALING_PATHWAY	0.250	1_KEGG_CELL_ADHESION_MOLECULES_CAMS	0.250	
INPP5B	5	0_HALLMARK_MYOGENESIS	0.600	0_HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	0.600	1_KEGG_AXON_GUIDANCE	0.600	1_KEGG_FOCAL_ADHESION	0.600	1_KEGG_CELL_ADHESION_MOLECULES_CAMS	0.600	1_KEGG_REGULATION_OF_ACTIN_CYTOSKELETON	0.600	2_NERVOUS_SYSTEM_DEVELOPMENT	0.600	2_METAL_ION_TRANSPORT	0.600	2_CATION_TRANSPORT	0.600	2_CATION_CHANNEL_ACTIVITY	0.600	2_VOLTAGE_GATED_CHANNEL_ACTIVITY	0.600	2_GATED_CHANNEL_ACTIVITY	0.600	2_VOLTAGE_GATED_CATION_CHANNEL_ACTIVITY	0.600	2_METAL_ION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	0.600	0_HALLMARK_APOPTOSIS	0.400	0_HALLMARK_APICAL_JUNCTION	0.400	1_KEGG_INOSITOL_PHOSPHATE_METABOLISM	0.400	2_CELL_PROJECTION	0.400	2_PLASMA_MEMBRANE_PART	0.400	2_PLASMA_MEMBRANE	0.400	
INPP5E	8	1_KEGG_AXON_GUIDANCE	0.875	1_KEGG_REGULATION_OF_ACTIN_CYTOSKELETON	0.875	2_NERVOUS_SYSTEM_DEVELOPMENT	0.875	2_GATED_CHANNEL_ACTIVITY	0.875	2_VOLTAGE_GATED_CATION_CHANNEL_ACTIVITY	0.875	2_METAL_ION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	0.875	0_HALLMARK_MYOGENESIS	0.750	0_HALLMARK_APICAL_JUNCTION	0.750	0_HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	0.750	1_KEGG_FOCAL_ADHESION	0.750	1_KEGG_CELL_ADHESION_MOLECULES_CAMS	0.750	2_GENERATION_OF_NEURONS	0.750	2_NEURON_DIFFERENTIATION	0.750	2_CATION_CHANNEL_ACTIVITY	0.750	2_VOLTAGE_GATED_CHANNEL_ACTIVITY	0.750	2_PLASMA_MEMBRANE	0.625	2_SYSTEM_DEVELOPMENT	0.625	2_AXONOGENESIS	0.625	2_MULTICELLULAR_ORGANISMAL_DEVELOPMENT	0.625	2_ANATOMICAL_STRUCTURE_DEVELOPMENT	0.625	
INPPL1	11	2_NERVOUS_SYSTEM_DEVELOPMENT	0.909	0_HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	0.818	1_KEGG_AXON_GUIDANCE	0.818	0_HALLMARK_MYOGENESIS	0.727	1_KEGG_REGULATION_OF_ACTIN_CYTOSKELETON	0.727	1_KEGG_CELL_ADHESION_MOLECULES_CAMS	0.636	2_SYSTEM_DEVELOPMENT	0.636	2_GENERATION_OF_NEURONS	0.636	2_ANATOMICAL_STRUCTURE_DEVELOPMENT	0.636	2_NEURON_DIFFERENTIATION	0.636	2_CATION_CHANNEL_ACTIVITY	0.636	2_GATED_CHANNEL_ACTIVITY	0.636	2_VOLTAGE_GATED_CATION_CHANNEL_ACTIVITY	0.636	2_METAL_ION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	0.636	1_KEGG_FOCAL_ADHESION	0.545	2_PLASMA_MEMBRANE	0.545	2_MULTICELLULAR_ORGANISMAL_DEVELOPMENT	0.545	2_VOLTAGE_GATED_CHANNEL_ACTIVITY	0.545	0_HALLMARK_APICAL_JUNCTION	0.455	2_AXONOGENESIS	0.455	
INSR	11	0_HALLMARK_MYOGENESIS	0.909	2_NERVOUS_SYSTEM_DEVELOPMENT	0.909	2_ANATOMICAL_STRUCTURE_DEVELOPMENT	0.909	2_SYSTEM_DEVELOPMENT	0.818	2_MULTICELLULAR_ORGANISMAL_DEVELOPMENT	0.818	2_VOLTAGE_GATED_CATION_CHANNEL_ACTIVITY	0.818	2_METAL_ION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	0.818	0_HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	0.727	1_KEGG_AXON_GUIDANCE	0.727	1_KEGG_REGULATION_OF_ACTIN_CYTOSKELETON	0.727	2_GENERATION_OF_NEURONS	0.727	2_NEURON_DIFFERENTIATION	0.727	2_GATED_CHANNEL_ACTIVITY	0.727	1_KEGG_FOCAL_ADHESION	0.636	1_KEGG_ADHERENS_JUNCTION	0.636	2_AXONOGENESIS	0.636	2_NEURON_DEVELOPMENT	0.636	2_CATION_CHANNEL_ACTIVITY	0.636	0_HALLMARK_APICAL_JUNCTION	0.545	1_KEGG_CELL_ADHESION_MOLECULES_CAMS	0.545	
INSRR	4	1_KEGG_FOCAL_ADHESION	0.750	0_HALLMARK_MYOGENESIS	0.500	0_HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	0.500	2_BASEMENT_MEMBRANE	0.500	2_CELL_PROJECTION	0.500	2_REGULATION_OF_CELL_CYCLE	0.500	0_HALLMARK_APOPTOSIS	0.250	0_HALLMARK_E2F_TARGETS	0.250	0_HALLMARK_UV_RESPONSE_DN	0.250	1_KEGG_ONE_CARBON_POOL_BY_FOLATE	0.250	1_KEGG_AMINOACYL_TRNA_BIOSYNTHESIS	0.250	1_KEGG_AXON_GUIDANCE	0.250	1_KEGG_ECM_RECEPTOR_INTERACTION	0.250	1_KEGG_CELL_ADHESION_MOLECULES_CAMS	0.250	1_KEGG_ADHERENS_JUNCTION	0.250	1_KEGG_REGULATION_OF_ACTIN_CYTOSKELETON	0.250	2_PROTEINACEOUS_EXTRACELLULAR_MATRIX	0.250	2_EXTRACELLULAR_MATRIX_PART	0.250	2_BASAL_LAMINA	0.250	2_CYTOSKELETAL_PART	0.250	
INVS	11	0_HALLMARK_MYOGENESIS	0.818	1_KEGG_REGULATION_OF_ACTIN_CYTOSKELETON	0.818	2_NERVOUS_SYSTEM_DEVELOPMENT	0.818	2_MULTICELLULAR_ORGANISMAL_DEVELOPMENT	0.727	2_ANATOMICAL_STRUCTURE_DEVELOPMENT	0.727	0_HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	0.636	1_KEGG_AXON_GUIDANCE	0.636	2_SYSTEM_DEVELOPMENT	0.636	2_NEURON_DIFFERENTIATION	0.636	1_KEGG_FOCAL_ADHESION	0.545	1_KEGG_CELL_ADHESION_MOLECULES_CAMS	0.545	2_CELL_PROJECTION	0.545	2_PLASMA_MEMBRANE	0.455	2_AXONOGENESIS	0.455	2_GENERATION_OF_NEURONS	0.455	2_SYSTEM_PROCESS	0.455	2_GATED_CHANNEL_ACTIVITY	0.455	2_VOLTAGE_GATED_CATION_CHANNEL_ACTIVITY	0.455	2_METAL_ION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	0.455	0_HALLMARK_APICAL_JUNCTION	0.364	
IPO4	4	0_HALLMARK_MYOGENESIS	0.750	2_NERVOUS_SYSTEM_DEVELOPMENT	0.750	2_CATION_CHANNEL_ACTIVITY	0.750	2_GATED_CHANNEL_ACTIVITY	0.750	2_SUBSTRATE_SPECIFIC_CHANNEL_ACTIVITY	0.750	2_METAL_ION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	0.750	2_ION_CHANNEL_ACTIVITY	0.750	0_HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	0.500	1_KEGG_REGULATION_OF_ACTIN_CYTOSKELETON	0.500	2_CYTOSKELETON	0.500	2_CELL_PROJECTION	0.500	2_ACTIN_CYTOSKELETON	0.500	2_SYSTEM_DEVELOPMENT	0.500	2_GENERATION_OF_NEURONS	0.500	2_MULTICELLULAR_ORGANISMAL_DEVELOPMENT	0.500	2_EXTRACELLULAR_STRUCTURE_ORGANIZATION_AND_BIOGENESIS	0.500	2_ANATOMICAL_STRUCTURE_DEVELOPMENT	0.500	2_ION_TRANSPORT	0.500	2_SYSTEM_PROCESS	0.500	2_VOLTAGE_GATED_CATION_CHANNEL_ACTIVITY	0.500	
IQGAP1	18	2_NERVOUS_SYSTEM_DEVELOPMENT	0.889	1_KEGG_AXON_GUIDANCE	0.833	1_KEGG_REGULATION_OF_ACTIN_CYTOSKELETON	0.833	2_ANATOMICAL_STRUCTURE_DEVELOPMENT	0.833	0_HALLMARK_MYOGENESIS	0.778	2_CELL_PROJECTION	0.778	2_SYSTEM_DEVELOPMENT	0.778	2_METAL_ION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	0.778	1_KEGG_FOCAL_ADHESION	0.722	2_MULTICELLULAR_ORGANISMAL_DEVELOPMENT	0.722	0_HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	0.667	1_KEGG_CELL_ADHESION_MOLECULES_CAMS	0.667	2_CATION_CHANNEL_ACTIVITY	0.667	2_AXONOGENESIS	0.611	2_NEURON_DIFFERENTIATION	0.611	2_VOLTAGE_GATED_CHANNEL_ACTIVITY	0.611	2_VOLTAGE_GATED_CATION_CHANNEL_ACTIVITY	0.611	1_KEGG_ARRHYTHMOGENIC_RIGHT_VENTRICULAR_CARDIOMYOPATHY_ARVC	0.556	2_GENERATION_OF_NEURONS	0.556	2_NEURON_DEVELOPMENT	0.556	
IRS1	11	0_HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	0.818	1_KEGG_AXON_GUIDANCE	0.818	0_HALLMARK_MYOGENESIS	0.727	2_METAL_ION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	0.727	2_SYSTEM_DEVELOPMENT	0.636	2_NERVOUS_SYSTEM_DEVELOPMENT	0.636	2_MULTICELLULAR_ORGANISMAL_DEVELOPMENT	0.636	2_ANATOMICAL_STRUCTURE_DEVELOPMENT	0.636	2_VOLTAGE_GATED_CATION_CHANNEL_ACTIVITY	0.636	1_KEGG_REGULATION_OF_ACTIN_CYTOSKELETON	0.545	2_CATION_CHANNEL_ACTIVITY	0.545	2_GATED_CHANNEL_ACTIVITY	0.545	0_HALLMARK_UV_RESPONSE_DN	0.455	2_PROTEINACEOUS_EXTRACELLULAR_MATRIX	0.455	2_EXTRACELLULAR_MATRIX_PART	0.455	2_BASEMENT_MEMBRANE	0.455	2_EXTRACELLULAR_MATRIX	0.455	2_METAL_ION_TRANSPORT	0.455	2_NEURON_DIFFERENTIATION	0.455	1_KEGG_P53_SIGNALING_PATHWAY	0.364	
IRS2	10	0_HALLMARK_MYOGENESIS	0.800	0_HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	0.800	1_KEGG_AXON_GUIDANCE	0.800	2_NERVOUS_SYSTEM_DEVELOPMENT	0.800	2_METAL_ION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	0.800	1_KEGG_FOCAL_ADHESION	0.700	1_KEGG_CELL_ADHESION_MOLECULES_CAMS	0.700	1_KEGG_REGULATION_OF_ACTIN_CYTOSKELETON	0.600	2_MULTICELLULAR_ORGANISMAL_DEVELOPMENT	0.600	2_ANATOMICAL_STRUCTURE_DEVELOPMENT	0.600	2_CATION_TRANSPORT	0.600	2_ION_TRANSPORT	0.600	2_CATION_CHANNEL_ACTIVITY	0.600	2_VOLTAGE_GATED_CATION_CHANNEL_ACTIVITY	0.600	2_CELL_PROJECTION	0.500	2_SYSTEM_DEVELOPMENT	0.500	2_SYNAPTOGENESIS	0.500	2_METAL_ION_TRANSPORT	0.500	2_SYNAPSE_ORGANIZATION_AND_BIOGENESIS	0.500	2_NEURON_DIFFERENTIATION	0.500	
ISLR	3	2_TRANSPORT	0.667	0_HALLMARK_ADIPOGENESIS	0.333	0_HALLMARK_MYOGENESIS	0.333	0_HALLMARK_PROTEIN_SECRETION	0.333	0_HALLMARK_UNFOLDED_PROTEIN_RESPONSE	0.333	0_HALLMARK_OXIDATIVE_PHOSPHORYLATION	0.333	0_HALLMARK_UV_RESPONSE_DN	0.333	1_KEGG_CITRATE_CYCLE_TCA_CYCLE	0.333	1_KEGG_OXIDATIVE_PHOSPHORYLATION	0.333	1_KEGG_VALINE_LEUCINE_AND_ISOLEUCINE_DEGRADATION	0.333	1_KEGG_PYRUVATE_METABOLISM	0.333	1_KEGG_GLYOXYLATE_AND_DICARBOXYLATE_METABOLISM	0.333	1_KEGG_AMINOACYL_TRNA_BIOSYNTHESIS	0.333	1_KEGG_RNA_DEGRADATION	0.333	1_KEGG_SNARE_INTERACTIONS_IN_VESICULAR_TRANSPORT	0.333	1_KEGG_AXON_GUIDANCE	0.333	1_KEGG_FOCAL_ADHESION	0.333	1_KEGG_CELL_ADHESION_MOLECULES_CAMS	0.333	1_KEGG_REGULATION_OF_ACTIN_CYTOSKELETON	0.333	2_ORGANELLE_PART	0.333	
ITGA4	9	0_HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	0.889	1_KEGG_FOCAL_ADHESION	0.889	1_KEGG_CELL_ADHESION_MOLECULES_CAMS	0.889	2_SYSTEM_DEVELOPMENT	0.889	2_NERVOUS_SYSTEM_DEVELOPMENT	0.889	2_ANATOMICAL_STRUCTURE_DEVELOPMENT	0.889	0_HALLMARK_MYOGENESIS	0.778	1_KEGG_REGULATION_OF_ACTIN_CYTOSKELETON	0.778	2_MULTICELLULAR_ORGANISMAL_DEVELOPMENT	0.778	1_KEGG_AXON_GUIDANCE	0.667	2_NEURITE_DEVELOPMENT	0.667	2_AXONOGENESIS	0.667	2_NEURON_DIFFERENTIATION	0.667	2_CATION_CHANNEL_ACTIVITY	0.667	2_VOLTAGE_GATED_CATION_CHANNEL_ACTIVITY	0.667	1_KEGG_ECM_RECEPTOR_INTERACTION	0.556	1_KEGG_ARRHYTHMOGENIC_RIGHT_VENTRICULAR_CARDIOMYOPATHY_ARVC	0.556	2_PLASMA_MEMBRANE	0.556	2_SYNAPTOGENESIS	0.556	2_GENERATION_OF_NEURONS	0.556	
ITGA6	4	0_HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	1.000	2_SYSTEM_DEVELOPMENT	1.000	2_NERVOUS_SYSTEM_DEVELOPMENT	1.000	2_MULTICELLULAR_ORGANISMAL_DEVELOPMENT	1.000	2_ANATOMICAL_STRUCTURE_DEVELOPMENT	1.000	0_HALLMARK_MYOGENESIS	0.750	0_HALLMARK_APICAL_JUNCTION	0.750	1_KEGG_CELL_ADHESION_MOLECULES_CAMS	0.750	1_KEGG_REGULATION_OF_ACTIN_CYTOSKELETON	0.750	2_CELL_PROJECTION	0.750	2_AXONOGENESIS	0.750	2_EXTRACELLULAR_STRUCTURE_ORGANIZATION_AND_BIOGENESIS	0.750	2_METAL_ION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	0.750	1_KEGG_AXON_GUIDANCE	0.500	1_KEGG_FOCAL_ADHESION	0.500	1_KEGG_ARRHYTHMOGENIC_RIGHT_VENTRICULAR_CARDIOMYOPATHY_ARVC	0.500	2_PLASMA_MEMBRANE_PART	0.500	2_PLASMA_MEMBRANE	0.500	2_SYNAPTOGENESIS	0.500	2_CELLULAR_MORPHOGENESIS_DURING_DIFFERENTIATION	0.500	
