ETS1	11	2_CELL_PROLIFERATION_GO_0008283	1.000	1_KEGG_CELL_CYCLE	0.909	1_KEGG_P53_SIGNALING_PATHWAY	0.909	1_KEGG_PATHWAYS_IN_CANCER	0.909	2_REGULATION_OF_CELL_CYCLE	0.909	0_HALLMARK_G2M_CHECKPOINT	0.818	0_HALLMARK_E2F_TARGETS	0.818	2_REGULATION_OF_KINASE_ACTIVITY	0.818	2_REGULATION_OF_PROTEIN_KINASE_ACTIVITY	0.818	2_REGULATION_OF_TRANSFERASE_ACTIVITY	0.818	2_CELL_CYCLE_PROCESS	0.818	2_CELL_CYCLE_GO_0007049	0.818	2_CELL_CYCLE_PHASE	0.727	2_CELL_CYCLE_CHECKPOINT_GO_0000075	0.727	2_REGULATION_OF_CYCLIN_DEPENDENT_PROTEIN_KINASE_ACTIVITY	0.727	2_MITOTIC_CELL_CYCLE	0.636	0_HALLMARK_MITOTIC_SPINDLE	0.545	2_MICROTUBULE_CYTOSKELETON	0.545	2_SPINDLE	0.545	2_M_PHASE	0.545	2_MITOSIS	0.545	2_M_PHASE_OF_MITOTIC_CELL_CYCLE	0.545	1_KEGG_SMALL_CELL_LUNG_CANCER	0.455	2_NON_MEMBRANE_BOUND_ORGANELLE	0.455	2_INTRACELLULAR_NON_MEMBRANE_BOUND_ORGANELLE	0.455	
EVPL	3	2_CORNIFIED_ENVELOPE	1.000	2_KERATINOCYTE_DIFFERENTIATION	1.000	
FOS	6	0_HALLMARK_G2M_CHECKPOINT	0.833	0_HALLMARK_E2F_TARGETS	0.833	1_KEGG_CELL_CYCLE	0.833	2_CELL_CYCLE_PROCESS	0.833	2_CELL_CYCLE_GO_0007049	0.833	1_KEGG_PATHWAYS_IN_CANCER	0.667	2_M_PHASE	0.667	2_MITOTIC_CELL_CYCLE	0.667	2_CELL_CYCLE_PHASE	0.667	2_MITOSIS	0.667	2_REGULATION_OF_CELL_CYCLE	0.667	2_M_PHASE_OF_MITOTIC_CELL_CYCLE	0.667	0_HALLMARK_ANGIOGENESIS	0.500	1_KEGG_P53_SIGNALING_PATHWAY	0.500	1_KEGG_FOCAL_ADHESION	0.500	1_KEGG_ECM_RECEPTOR_INTERACTION	0.500	1_KEGG_SMALL_CELL_LUNG_CANCER	0.500	2_PROTEINACEOUS_EXTRACELLULAR_MATRIX	0.500	2_EXTRACELLULAR_MATRIX_PART	0.500	2_EXTRACELLULAR_REGION	0.500	2_NON_MEMBRANE_BOUND_ORGANELLE	0.500	2_EXTRACELLULAR_REGION_PART	0.500	2_INTRACELLULAR_NON_MEMBRANE_BOUND_ORGANELLE	0.500	2_EXTRACELLULAR_MATRIX	0.500	2_COLLAGEN	0.500	
FOXF1	3	1_KEGG_CELL_CYCLE	0.667	2_EXTRACELLULAR_REGION	0.667	2_EXTRACELLULAR_REGION_PART	0.667	2_REGULATION_OF_CYCLIN_DEPENDENT_PROTEIN_KINASE_ACTIVITY	0.667	2_CELL_PROLIFERATION_GO_0008283	0.667	2_CELL_CYCLE_GO_0007049	0.667	2_REGULATION_OF_CELL_CYCLE	0.667	0_HALLMARK_MITOTIC_SPINDLE	0.333	0_HALLMARK_WNT_BETA_CATENIN_SIGNALING	0.333	0_HALLMARK_G2M_CHECKPOINT	0.333	0_HALLMARK_E2F_TARGETS	0.333	0_HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	0.333	0_HALLMARK_ANGIOGENESIS	0.333	1_KEGG_FOCAL_ADHESION	0.333	1_KEGG_ECM_RECEPTOR_INTERACTION	0.333	1_KEGG_RENIN_ANGIOTENSIN_SYSTEM	0.333	1_KEGG_PATHWAYS_IN_CANCER	0.333	1_KEGG_MELANOMA	0.333	1_KEGG_BLADDER_CANCER	0.333	1_KEGG_SMALL_CELL_LUNG_CANCER	0.333	2_PROTEINACEOUS_EXTRACELLULAR_MATRIX	0.333	2_EXTRACELLULAR_MATRIX_PART	0.333	2_MICROTUBULE_CYTOSKELETON	0.333	2_NON_MEMBRANE_BOUND_ORGANELLE	0.333	2_SPINDLE	0.333	
FYN	3	1_KEGG_PATHWAYS_IN_CANCER	1.000	2_CELL_PROLIFERATION_GO_0008283	1.000	0_HALLMARK_G2M_CHECKPOINT	0.667	0_HALLMARK_E2F_TARGETS	0.667	1_KEGG_GLIOMA	0.667	1_KEGG_MELANOMA	0.667	2_CELL_CYCLE_GO_0007049	0.667	0_HALLMARK_TNFA_SIGNALING_VIA_NFKB	0.333	0_HALLMARK_MITOTIC_SPINDLE	0.333	0_HALLMARK_APOPTOSIS	0.333	0_HALLMARK_INTERFERON_GAMMA_RESPONSE	0.333	0_HALLMARK_INFLAMMATORY_RESPONSE	0.333	0_HALLMARK_COAGULATION	0.333	0_HALLMARK_ALLOGRAFT_REJECTION	0.333	0_HALLMARK_KRAS_SIGNALING_UP	0.333	1_KEGG_ERBB_SIGNALING_PATHWAY	0.333	1_KEGG_CYTOKINE_CYTOKINE_RECEPTOR_INTERACTION	0.333	1_KEGG_CELL_CYCLE	0.333	1_KEGG_OOCYTE_MEIOSIS	0.333	1_KEGG_P53_SIGNALING_PATHWAY	0.333	1_KEGG_FOCAL_ADHESION	0.333	1_KEGG_RENIN_ANGIOTENSIN_SYSTEM	0.333	1_KEGG_NOD_LIKE_RECEPTOR_SIGNALING_PATHWAY	0.333	1_KEGG_HEMATOPOIETIC_CELL_LINEAGE	0.333	1_KEGG_TYPE_I_DIABETES_MELLITUS	0.333	
GLI1	10	0_HALLMARK_E2F_TARGETS	0.800	1_KEGG_P53_SIGNALING_PATHWAY	0.800	1_KEGG_PATHWAYS_IN_CANCER	0.800	2_CELL_PROLIFERATION_GO_0008283	0.800	0_HALLMARK_G2M_CHECKPOINT	0.700	1_KEGG_CELL_CYCLE	0.600	2_AGING	0.600	2_REGULATION_OF_CYCLIN_DEPENDENT_PROTEIN_KINASE_ACTIVITY	0.600	2_CELL_CYCLE_GO_0007049	0.600	2_REGULATION_OF_CELL_CYCLE	0.600	2_REGULATION_OF_CELL_PROLIFERATION	0.600	1_KEGG_MELANOMA	0.500	2_CELL_CYCLE_PROCESS	0.500	2_CELL_CYCLE_PHASE	0.500	1_KEGG_OOCYTE_MEIOSIS	0.400	1_KEGG_FOCAL_ADHESION	0.400	1_KEGG_SMALL_CELL_LUNG_CANCER	0.400	2_REGULATION_OF_MOLECULAR_FUNCTION	0.400	2_MITOCHONDRIAL_MEMBRANE_ORGANIZATION_AND_BIOGENESIS	0.400	0_HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	0.300	1_KEGG_NEUROTROPHIN_SIGNALING_PATHWAY	0.300	1_KEGG_PROGESTERONE_MEDIATED_OOCYTE_MATURATION	0.300	1_KEGG_PANCREATIC_CANCER	0.300	1_KEGG_CHRONIC_MYELOID_LEUKEMIA	0.300	2_DNA_METABOLIC_PROCESS	0.300	
GLI2	11	2_CELL_PROLIFERATION_GO_0008283	0.818	1_KEGG_CELL_CYCLE	0.727	0_HALLMARK_G2M_CHECKPOINT	0.545	0_HALLMARK_E2F_TARGETS	0.545	1_KEGG_P53_SIGNALING_PATHWAY	0.545	1_KEGG_PATHWAYS_IN_CANCER	0.545	2_CELL_CYCLE_PROCESS	0.545	2_CELL_CYCLE_GO_0007049	0.545	2_REGULATION_OF_CELL_CYCLE	0.545	2_REGULATION_OF_CELL_PROLIFERATION	0.545	0_HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	0.455	1_KEGG_FOCAL_ADHESION	0.455	2_M_PHASE	0.455	2_MITOTIC_CELL_CYCLE	0.455	2_CELL_CYCLE_PHASE	0.455	1_KEGG_PANCREATIC_CANCER	0.364	1_KEGG_MELANOMA	0.364	2_EXTRACELLULAR_REGION	0.364	2_EXTRACELLULAR_REGION_PART	0.364	2_DNA_METABOLIC_PROCESS	0.364	2_REGULATION_OF_CYCLIN_DEPENDENT_PROTEIN_KINASE_ACTIVITY	0.364	2_POSITIVE_REGULATION_OF_BIOLOGICAL_PROCESS	0.364	2_POSITIVE_REGULATION_OF_CELLULAR_PROCESS	0.364	1_KEGG_OOCYTE_MEIOSIS	0.273	1_KEGG_PROGESTERONE_MEDIATED_OOCYTE_MATURATION	0.273	
GLI3	2	0_HALLMARK_G2M_CHECKPOINT	1.000	0_HALLMARK_E2F_TARGETS	1.000	1_KEGG_CELL_CYCLE	1.000	1_KEGG_P53_SIGNALING_PATHWAY	1.000	1_KEGG_PATHWAYS_IN_CANCER	1.000	2_REGULATION_OF_KINASE_ACTIVITY	1.000	2_REGULATION_OF_PROTEIN_KINASE_ACTIVITY	1.000	2_REGULATION_OF_MOLECULAR_FUNCTION	1.000	2_M_PHASE	1.000	2_REGULATION_OF_TRANSFERASE_ACTIVITY	1.000	2_CELL_CYCLE_PROCESS	1.000	2_MITOTIC_CELL_CYCLE	1.000	2_CELL_CYCLE_PHASE	1.000	2_CELL_CYCLE_CHECKPOINT_GO_0000075	1.000	2_REGULATION_OF_CATALYTIC_ACTIVITY	1.000	2_REGULATION_OF_CYCLIN_DEPENDENT_PROTEIN_KINASE_ACTIVITY	1.000	2_CELL_CYCLE_GO_0007049	1.000	2_REGULATION_OF_CELL_CYCLE	1.000	0_HALLMARK_MITOTIC_SPINDLE	0.500	1_KEGG_CHEMOKINE_SIGNALING_PATHWAY	0.500	1_KEGG_OOCYTE_MEIOSIS	0.500	1_KEGG_RENIN_ANGIOTENSIN_SYSTEM	0.500	1_KEGG_PROGESTERONE_MEDIATED_OOCYTE_MATURATION	0.500	1_KEGG_GLIOMA	0.500	1_KEGG_PROSTATE_CANCER	0.500	
GLIS3	13	2_CELL_PROLIFERATION_GO_0008283	0.846	1_KEGG_CELL_CYCLE	0.769	2_CELL_CYCLE_GO_0007049	0.769	2_REGULATION_OF_CELL_CYCLE	0.769	0_HALLMARK_G2M_CHECKPOINT	0.692	0_HALLMARK_E2F_TARGETS	0.692	1_KEGG_P53_SIGNALING_PATHWAY	0.692	2_CELL_CYCLE_PROCESS	0.692	2_CELL_CYCLE_PHASE	0.692	2_M_PHASE	0.615	2_REGULATION_OF_CYCLIN_DEPENDENT_PROTEIN_KINASE_ACTIVITY	0.615	2_REGULATION_OF_CELL_PROLIFERATION	0.615	2_MITOTIC_CELL_CYCLE	0.538	1_KEGG_PATHWAYS_IN_CANCER	0.462	2_DNA_METABOLIC_PROCESS	0.462	2_MITOSIS	0.462	2_M_PHASE_OF_MITOTIC_CELL_CYCLE	0.462	1_KEGG_MELANOMA	0.385	2_CELL_CYCLE_CHECKPOINT_GO_0000075	0.385	2_AGING	0.385	1_KEGG_OOCYTE_MEIOSIS	0.308	1_KEGG_PROGESTERONE_MEDIATED_OOCYTE_MATURATION	0.308	1_KEGG_SMALL_CELL_LUNG_CANCER	0.308	2_REGULATION_OF_KINASE_ACTIVITY	0.308	2_REGULATION_OF_PROTEIN_KINASE_ACTIVITY	0.308	
GP5	16	1_KEGG_CELL_CYCLE	0.750	1_KEGG_PATHWAYS_IN_CANCER	0.688	0_HALLMARK_G2M_CHECKPOINT	0.625	0_HALLMARK_E2F_TARGETS	0.625	2_EXTRACELLULAR_REGION	0.625	2_EXTRACELLULAR_REGION_PART	0.625	2_CELL_PROLIFERATION_GO_0008283	0.625	2_CELL_CYCLE_GO_0007049	0.625	0_HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	0.563	1_KEGG_P53_SIGNALING_PATHWAY	0.563	1_KEGG_FOCAL_ADHESION	0.563	2_COLLAGEN	0.563	2_REGULATION_OF_CELL_CYCLE	0.563	2_CELL_CYCLE_PROCESS	0.500	2_CELL_CYCLE_PHASE	0.500	2_REGULATION_OF_CYCLIN_DEPENDENT_PROTEIN_KINASE_ACTIVITY	0.500	0_HALLMARK_ANGIOGENESIS	0.438	1_KEGG_OOCYTE_MEIOSIS	0.438	2_PROTEINACEOUS_EXTRACELLULAR_MATRIX	0.438	2_EXTRACELLULAR_MATRIX_PART	0.438	2_EXTRACELLULAR_MATRIX	0.438	2_M_PHASE	0.438	1_KEGG_ECM_RECEPTOR_INTERACTION	0.375	1_KEGG_PROGESTERONE_MEDIATED_OOCYTE_MATURATION	0.375	1_KEGG_PANCREATIC_CANCER	0.375	
GRB2	13	0_HALLMARK_G2M_CHECKPOINT	0.769	0_HALLMARK_E2F_TARGETS	0.769	1_KEGG_CELL_CYCLE	0.769	2_M_PHASE	0.769	2_CELL_CYCLE_PROCESS	0.769	2_CELL_CYCLE_PHASE	0.769	2_CELL_PROLIFERATION_GO_0008283	0.769	2_CELL_CYCLE_GO_0007049	0.769	2_MITOTIC_CELL_CYCLE	0.692	2_REGULATION_OF_CELL_CYCLE	0.692	1_KEGG_P53_SIGNALING_PATHWAY	0.615	2_MITOSIS	0.615	2_M_PHASE_OF_MITOTIC_CELL_CYCLE	0.615	2_CELL_CYCLE_CHECKPOINT_GO_0000075	0.538	0_HALLMARK_MITOTIC_SPINDLE	0.462	1_KEGG_PATHWAYS_IN_CANCER	0.462	2_NON_MEMBRANE_BOUND_ORGANELLE	0.462	2_CHROMOSOMEPERICENTRIC_REGION	0.462	2_INTRACELLULAR_NON_MEMBRANE_BOUND_ORGANELLE	0.462	2_CHROMOSOME	0.462	2_REGULATION_OF_CYCLIN_DEPENDENT_PROTEIN_KINASE_ACTIVITY	0.462	0_HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	0.385	2_MICROTUBULE_CYTOSKELETON	0.385	2_SPINDLE	0.385	1_KEGG_OOCYTE_MEIOSIS	0.308	
HES1	20	1_KEGG_CELL_CYCLE	0.750	1_KEGG_PATHWAYS_IN_CANCER	0.750	0_HALLMARK_G2M_CHECKPOINT	0.700	0_HALLMARK_E2F_TARGETS	0.700	2_CELL_PROLIFERATION_GO_0008283	0.700	1_KEGG_P53_SIGNALING_PATHWAY	0.650	2_CELL_CYCLE_GO_0007049	0.650	2_REGULATION_OF_CELL_CYCLE	0.650	2_CELL_CYCLE_PROCESS	0.600	2_CELL_CYCLE_PHASE	0.550	2_M_PHASE	0.500	2_MITOTIC_CELL_CYCLE	0.500	2_REGULATION_OF_CYCLIN_DEPENDENT_PROTEIN_KINASE_ACTIVITY	0.500	1_KEGG_OOCYTE_MEIOSIS	0.400	1_KEGG_SMALL_CELL_LUNG_CANCER	0.400	2_CELL_CYCLE_CHECKPOINT_GO_0000075	0.400	2_REGULATION_OF_CELL_PROLIFERATION	0.400	2_DNA_METABOLIC_PROCESS	0.350	2_REGULATION_OF_PROTEIN_KINASE_ACTIVITY	0.350	2_MITOSIS	0.350	2_M_PHASE_OF_MITOTIC_CELL_CYCLE	0.350	1_KEGG_PROGESTERONE_MEDIATED_OOCYTE_MATURATION	0.300	1_KEGG_MATURITY_ONSET_DIABETES_OF_THE_YOUNG	0.300	1_KEGG_PANCREATIC_CANCER	0.300	2_REGULATION_OF_KINASE_ACTIVITY	0.300	
HNF1A	4	0_HALLMARK_G2M_CHECKPOINT	0.750	0_HALLMARK_E2F_TARGETS	0.750	1_KEGG_CELL_CYCLE	0.750	1_KEGG_OOCYTE_MEIOSIS	0.750	1_KEGG_P53_SIGNALING_PATHWAY	0.750	1_KEGG_PROGESTERONE_MEDIATED_OOCYTE_MATURATION	0.750	2_M_PHASE	0.750	2_CELL_CYCLE_PROCESS	0.750	2_MITOTIC_CELL_CYCLE	0.750	2_CELL_CYCLE_PHASE	0.750	2_REGULATION_OF_CYCLIN_DEPENDENT_PROTEIN_KINASE_ACTIVITY	0.750	2_CELL_PROLIFERATION_GO_0008283	0.750	2_CELL_CYCLE_GO_0007049	0.750	2_REGULATION_OF_CELL_CYCLE	0.750	1_KEGG_PATHWAYS_IN_CANCER	0.500	2_CELL_CYCLE_CHECKPOINT_GO_0000075	0.500	2_MITOSIS	0.500	2_INTERPHASE_OF_MITOTIC_CELL_CYCLE	0.500	2_M_PHASE_OF_MITOTIC_CELL_CYCLE	0.500	2_REGULATION_OF_CELL_PROLIFERATION	0.500	0_HALLMARK_MITOTIC_SPINDLE	0.250	0_HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	0.250	1_KEGG_FOCAL_ADHESION	0.250	1_KEGG_RENIN_ANGIOTENSIN_SYSTEM	0.250	1_KEGG_MATURITY_ONSET_DIABETES_OF_THE_YOUNG	0.250	
HOMEZ	4	1_KEGG_PATHWAYS_IN_CANCER	0.250	1_KEGG_MELANOMA	0.250	2_ANATOMICAL_STRUCTURE_MORPHOGENESIS	0.250	2_AGING	0.250	2_CELL_PROLIFERATION_GO_0008283	0.250	2_REGULATION_OF_CELL_PROLIFERATION	0.250	
HOXD12	4	0_HALLMARK_G2M_CHECKPOINT	0.250	0_HALLMARK_E2F_TARGETS	0.250	0_HALLMARK_KRAS_SIGNALING_UP	0.250	1_KEGG_CELL_CYCLE	0.250	1_KEGG_OOCYTE_MEIOSIS	0.250	1_KEGG_P53_SIGNALING_PATHWAY	0.250	1_KEGG_PROGESTERONE_MEDIATED_OOCYTE_MATURATION	0.250	1_KEGG_PATHWAYS_IN_CANCER	0.250	1_KEGG_PANCREATIC_CANCER	0.250	1_KEGG_BLADDER_CANCER	0.250	1_KEGG_SMALL_CELL_LUNG_CANCER	0.250	1_KEGG_NON_SMALL_CELL_LUNG_CANCER	0.250	2_DNA_METABOLIC_PROCESS	0.250	2_M_PHASE	0.250	2_CELL_CYCLE_PROCESS	0.250	2_MITOTIC_CELL_CYCLE	0.250	2_CELL_CYCLE_PHASE	0.250	2_REGULATION_OF_CYCLIN_DEPENDENT_PROTEIN_KINASE_ACTIVITY	0.250	2_CELL_PROLIFERATION_GO_0008283	0.250	2_MITOSIS	0.250	2_CELL_CYCLE_GO_0007049	0.250	2_RESPONSE_TO_DNA_DAMAGE_STIMULUS	0.250	2_REGULATION_OF_CELL_CYCLE	0.250	2_M_PHASE_OF_MITOTIC_CELL_CYCLE	0.250	
IL5RA	2	1_KEGG_JAK_STAT_SIGNALING_PATHWAY	1.000	2_CELL_PROLIFERATION_GO_0008283	1.000	0_HALLMARK_G2M_CHECKPOINT	0.500	0_HALLMARK_E2F_TARGETS	0.500	1_KEGG_CYTOKINE_CYTOKINE_RECEPTOR_INTERACTION	0.500	1_KEGG_HEMATOPOIETIC_CELL_LINEAGE	0.500	1_KEGG_INSULIN_SIGNALING_PATHWAY	0.500	1_KEGG_PATHWAYS_IN_CANCER	0.500	1_KEGG_COLORECTAL_CANCER	0.500	1_KEGG_PROSTATE_CANCER	0.500	1_KEGG_MELANOMA	0.500	2_RESPONSE_TO_VIRUS	0.500	2_M_PHASE	0.500	2_PROGRAMMED_CELL_DEATH	0.500	2_CELL_CYCLE_PROCESS	0.500	2_CELL_CYCLE_PHASE	0.500	2_RESPONSE_TO_BIOTIC_STIMULUS	0.500	2_DNA_RECOMBINATION	0.500	2_CELL_CYCLE_GO_0007049	0.500	2_APOPTOSIS_GO	0.500	
ITGAV	13	1_KEGG_PATHWAYS_IN_CANCER	0.846	1_KEGG_CELL_CYCLE	0.769	1_KEGG_SMALL_CELL_LUNG_CANCER	0.769	0_HALLMARK_E2F_TARGETS	0.692	1_KEGG_P53_SIGNALING_PATHWAY	0.692	2_CELL_PROLIFERATION_GO_0008283	0.692	2_CELL_CYCLE_GO_0007049	0.692	2_REGULATION_OF_CELL_CYCLE	0.692	0_HALLMARK_G2M_CHECKPOINT	0.615	2_CELL_CYCLE_PROCESS	0.615	1_KEGG_PANCREATIC_CANCER	0.538	2_CELL_CYCLE_PHASE	0.538	1_KEGG_FOCAL_ADHESION	0.462	2_CELL_CYCLE_CHECKPOINT_GO_0000075	0.462	1_KEGG_PROSTATE_CANCER	0.385	2_M_PHASE	0.385	1_KEGG_GLIOMA	0.308	2_EXTRACELLULAR_REGION_PART	0.308	2_MITOTIC_CELL_CYCLE	0.308	2_REGULATION_OF_CYCLIN_DEPENDENT_PROTEIN_KINASE_ACTIVITY	0.308	2_REGULATION_OF_CELL_PROLIFERATION	0.308	0_HALLMARK_MITOTIC_SPINDLE	0.231	0_HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	0.231	0_HALLMARK_ANGIOGENESIS	0.231	1_KEGG_ECM_RECEPTOR_INTERACTION	0.231	
JDP2	4	0_HALLMARK_G2M_CHECKPOINT	0.500	0_HALLMARK_E2F_TARGETS	0.500	1_KEGG_CELL_CYCLE	0.500	1_KEGG_P53_SIGNALING_PATHWAY	0.500	1_KEGG_FOCAL_ADHESION	0.500	1_KEGG_PATHWAYS_IN_CANCER	0.500	1_KEGG_SMALL_CELL_LUNG_CANCER	0.500	2_EXTRACELLULAR_REGION_PART	0.500	2_CELL_CYCLE_PROCESS	0.500	2_CELL_CYCLE_GO_0007049	0.500	0_HALLMARK_MITOTIC_SPINDLE	0.250	0_HALLMARK_APOPTOSIS	0.250	0_HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	0.250	0_HALLMARK_ANGIOGENESIS	0.250	0_HALLMARK_COAGULATION	0.250	1_KEGG_OOCYTE_MEIOSIS	0.250	1_KEGG_WNT_SIGNALING_PATHWAY	0.250	1_KEGG_ECM_RECEPTOR_INTERACTION	0.250	1_KEGG_COLORECTAL_CANCER	0.250	1_KEGG_PANCREATIC_CANCER	0.250	1_KEGG_THYROID_CANCER	0.250	1_KEGG_MELANOMA	0.250	1_KEGG_BLADDER_CANCER	0.250	1_KEGG_ACUTE_MYELOID_LEUKEMIA	0.250	2_PROTEINACEOUS_EXTRACELLULAR_MATRIX	0.250	
JUN	10	0_HALLMARK_G2M_CHECKPOINT	0.800	0_HALLMARK_E2F_TARGETS	0.800	1_KEGG_CELL_CYCLE	0.800	2_CELL_CYCLE_GO_0007049	0.800	1_KEGG_P53_SIGNALING_PATHWAY	0.700	1_KEGG_PATHWAYS_IN_CANCER	0.700	2_CELL_CYCLE_PROCESS	0.700	2_CELL_CYCLE_PHASE	0.700	2_REGULATION_OF_CELL_CYCLE	0.700	2_M_PHASE	0.600	2_MITOTIC_CELL_CYCLE	0.600	2_CELL_PROLIFERATION_GO_0008283	0.600	2_REGULATION_OF_CYCLIN_DEPENDENT_PROTEIN_KINASE_ACTIVITY	0.500	1_KEGG_COLORECTAL_CANCER	0.400	1_KEGG_MELANOMA	0.400	2_NON_MEMBRANE_BOUND_ORGANELLE	0.400	2_INTRACELLULAR_NON_MEMBRANE_BOUND_ORGANELLE	0.400	2_CHROMOSOME	0.400	2_REGULATION_OF_PROTEIN_KINASE_ACTIVITY	0.400	2_CELL_CYCLE_CHECKPOINT_GO_0000075	0.400	2_MITOSIS	0.400	2_M_PHASE_OF_MITOTIC_CELL_CYCLE	0.400	0_HALLMARK_MITOTIC_SPINDLE	0.300	1_KEGG_OOCYTE_MEIOSIS	0.300	1_KEGG_PROGESTERONE_MEDIATED_OOCYTE_MATURATION	0.300	
JUNB	12	1_KEGG_CELL_CYCLE	0.667	1_KEGG_PATHWAYS_IN_CANCER	0.667	2_CELL_PROLIFERATION_GO_0008283	0.667	0_HALLMARK_G2M_CHECKPOINT	0.583	0_HALLMARK_E2F_TARGETS	0.583	1_KEGG_P53_SIGNALING_PATHWAY	0.583	2_CELL_CYCLE_PROCESS	0.583	2_CELL_CYCLE_PHASE	0.583	2_CELL_CYCLE_GO_0007049	0.583	2_REGULATION_OF_CELL_CYCLE	0.583	2_REGULATION_OF_CELL_PROLIFERATION	0.583	1_KEGG_MELANOMA	0.500	2_M_PHASE	0.500	1_KEGG_PROGESTERONE_MEDIATED_OOCYTE_MATURATION	0.417	1_KEGG_PANCREATIC_CANCER	0.417	2_MITOTIC_CELL_CYCLE	0.417	2_REGULATION_OF_CYCLIN_DEPENDENT_PROTEIN_KINASE_ACTIVITY	0.417	2_MITOSIS	0.417	2_M_PHASE_OF_MITOTIC_CELL_CYCLE	0.417	0_HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	0.333	1_KEGG_FOCAL_ADHESION	0.333	1_KEGG_GLIOMA	0.333	1_KEGG_SMALL_CELL_LUNG_CANCER	0.333	2_REGULATION_OF_KINASE_ACTIVITY	0.333	2_REGULATION_OF_PROTEIN_KINASE_ACTIVITY	0.333	
KCNQ2	9	2_REGULATION_OF_CYCLIN_DEPENDENT_PROTEIN_KINASE_ACTIVITY	0.333	0_HALLMARK_G2M_CHECKPOINT	0.222	0_HALLMARK_E2F_TARGETS	0.222	0_HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	0.222	1_KEGG_CELL_CYCLE	0.222	1_KEGG_FOCAL_ADHESION	0.222	1_KEGG_ECM_RECEPTOR_INTERACTION	0.222	2_PROTEINACEOUS_EXTRACELLULAR_MATRIX	0.222	2_EXTRACELLULAR_MATRIX_PART	0.222	2_EXTRACELLULAR_REGION	0.222	2_EXTRACELLULAR_REGION_PART	0.222	2_EXTRACELLULAR_MATRIX	0.222	2_COLLAGEN	0.222	2_REGULATION_OF_KINASE_ACTIVITY	0.222	2_REGULATION_OF_PROTEIN_KINASE_ACTIVITY	0.222	2_M_PHASE	0.222	2_CELL_CYCLE_PROCESS	0.222	2_MITOTIC_CELL_CYCLE	0.222	2_CELL_CYCLE_PHASE	0.222	2_CELL_CYCLE_CHECKPOINT_GO_0000075	0.222	2_MITOSIS	0.222	2_CELL_CYCLE_GO_0007049	0.222	2_ORGAN_DEVELOPMENT	0.222	2_REGULATION_OF_CELL_CYCLE	0.222	2_M_PHASE_OF_MITOTIC_CELL_CYCLE	0.222	
KCNQ3	26	1_KEGG_P53_SIGNALING_PATHWAY	0.346	1_KEGG_CELL_CYCLE	0.308	2_CELL_CYCLE_GO_0007049	0.308	2_REGULATION_OF_CELL_CYCLE	0.308	0_HALLMARK_G2M_CHECKPOINT	0.269	0_HALLMARK_E2F_TARGETS	0.269	1_KEGG_PATHWAYS_IN_CANCER	0.269	2_CELL_PROLIFERATION_GO_0008283	0.269	2_CELL_CYCLE_PROCESS	0.231	2_CELL_CYCLE_PHASE	0.231	2_REGULATION_OF_CYCLIN_DEPENDENT_PROTEIN_KINASE_ACTIVITY	0.231	2_REGULATION_OF_KINASE_ACTIVITY	0.192	2_REGULATION_OF_PROTEIN_KINASE_ACTIVITY	0.192	2_REGULATION_OF_TRANSFERASE_ACTIVITY	0.192	1_KEGG_OOCYTE_MEIOSIS	0.154	1_KEGG_FOCAL_ADHESION	0.154	1_KEGG_MELANOMA	0.154	1_KEGG_SMALL_CELL_LUNG_CANCER	0.154	2_NEGATIVE_REGULATION_OF_CELLULAR_PROCESS	0.154	2_MITOTIC_CELL_CYCLE	0.154	2_CELL_CYCLE_CHECKPOINT_GO_0000075	0.154	2_MITOCHONDRIAL_MEMBRANE_ORGANIZATION_AND_BIOGENESIS	0.154	2_REGULATION_OF_CELL_PROLIFERATION	0.154	1_KEGG_PHOSPHATIDYLINOSITOL_SIGNALING_SYSTEM	0.115	1_KEGG_WNT_SIGNALING_PATHWAY	0.115	
